sim_time, one_dynamixel_simulation/joint1?0/position
2.46, 0.00672998
2.461, 0.00672998
2.462, 0.00672998
2.463, 0.00672998
2.464, 0.00672998
2.465, 0.00672998
2.466, 0.00672998
2.467, 0.00672998
2.468, 0.00672998
2.469, 0.00672998
2.47, 0.00672998
2.471, 0.00672998
2.472, 0.00672998
2.473, 0.00672998
2.474, 0.00672998
2.475, 0.00672998
2.476, 0.00672998
2.477, 0.00672998
2.478, 0.00672998
2.479, 0.00672998
2.48, 0.00672998
2.481, 0.00672998
2.482, 0.00672998
2.483, 0.00672998
2.484, 0.00672998
2.485, 0.00672998
2.486, 0.00672998
2.487, 0.00672998
2.488, 0.00672998
2.489, 0.00672998
2.49, 0.00672998
2.491, 0.00672998
2.492, 0.00672998
2.493, 0.00672998
2.494, 0.00672998
2.495, 0.00672998
2.496, 0.00672998
2.497, 0.00672998
2.498, 0.00672998
2.499, 0.00672998
2.5, 0.00672998
2.501, 0.00672998
2.502, 0.00672998
2.503, 0.00672998
2.504, 0.00672998
2.505, 0.00672998
2.506, 0.00672998
2.507, 0.00672998
2.508, 0.00672998
2.509, 0.00672998
2.51, 0.00672998
2.511, 0.00672998
2.512, 0.00672998
2.513, 0.00672998
2.514, 0.00672998
2.515, 0.00672998
2.516, 0.00672998
2.517, 0.00672998
2.518, 0.00672998
2.519, 0.00672998
2.52, 0.00672998
2.521, 0.00672998
2.522, 0.00672998
2.523, 0.00672998
2.524, 0.00672998
2.525, 0.00672998
2.526, 0.00672998
2.527, 0.00672998
2.528, 0.00672998
2.529, 0.00672998
2.53, 0.00672998
2.531, 0.00672998
2.532, 0.00672998
2.533, 0.00672998
2.534, 0.00672998
2.535, 0.00672998
2.536, 0.00672998
2.537, 0.00672998
2.538, 0.00672998
2.539, 0.00672998
2.54, 0.00672998
2.541, 0.00672998
2.542, 0.00672998
2.543, 0.00672998
2.544, 0.00672998
2.545, 0.00672998
2.546, 0.00672998
2.547, 0.00672998
2.548, 0.00672998
2.549, 0.00672998
2.55, 0.00672998
2.551, 0.00672998
2.552, 0.00672998
2.553, 0.00672998
2.554, 0.00672998
2.555, 0.00672998
2.556, 0.00672998
2.557, 0.00672998
