20:50:49
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
-0.73,0.60,0.18,-0.28,0.11,1.69,22924
-0.78,0.61,0.05,-1.03,0.32,2.04,22925
-0.76,0.58,0.11,-1.89,0.12,3.27,22926
-0.74,0.57,0.16,-0.41,0.04,3.43,22927
-0.76,0.61,0.09,-0.79,0.03,3.38,22928
-0.73,0.64,0.11,-1.60,0.02,2.99,22929
-0.72,0.63,0.17,-0.52,0.05,1.91,22930
-0.76,0.63,0.10,-0.82,0.18,1.75,22931
-0.77,0.60,0.11,-1.69,0.13,2.21,22932
-0.75,0.58,0.16,-0.81,0.17,2.57,22933
-0.77,0.60,0.10,-0.56,0.07,3.21,22934
-0.76,0.62,0.09,-1.71,0.01,3.52,22935
-0.73,0.62,0.16,-0.76,0.06,3.06,22936
-0.74,0.65,0.11,-0.53,0.15,2.36,22937
-0.75,0.64,0.10,-1.49,0.28,2.14,22938
-0.75,0.60,0.14,-1.14,0.17,2.16,22939
-0.76,0.59,0.11,-0.74,0.15,2.28,22940
-0.76,0.61,0.09,-1.37,0.08,3.03,22941
-0.75,0.60,0.13,-1.05,-0.02,3.29,22942
-0.75,0.63,0.12,-0.86,-0.08,3.27,22943
-0.74,0.64,0.11,-1.33,0.24,2.76,22944
-0.74,0.63,0.13,-1.07,0.22,2.18,22945
-0.75,0.62,0.11,-0.94,0.24,1.91,22946
-0.76,0.60,0.10,-1.60,0.13,2.34,22947
-0.75,0.59,0.15,-0.99,0.03,3.07,22948
-0.75,0.61,0.13,-0.73,0.18,3.19,22949
-0.74,0.63,0.11,-1.26,0.12,3.22,22950
-0.75,0.63,0.14,-1.06,0.19,2.69,22951
-0.75,0.63,0.13,-0.69,0.21,2.21,22952
-0.76,0.62,0.10,-1.21,0.15,2.20,22953
-0.75,0.59,0.13,-1.35,0.18,2.35,22954
-0.75,0.59,0.12,-0.98,0.16,2.74,22955
-0.76,0.61,0.11,-1.18,-0.05,3.14,22956
-0.76,0.62,0.11,-1.21,-0.10,3.22,22957
-0.74,0.63,0.12,-1.07,0.31,2.82,22958
-0.74,0.63,0.11,-1.27,0.25,2.31,22959
-0.74,0.62,0.12,-1.09,0.10,2.18,22960
-0.75,0.60,0.12,-1.08,0.08,2.30,22961
-0.76,0.60,0.10,-1.14,0.22,2.65,22962
-0.76,0.60,0.12,-1.34,0.31,3.08,22963
-0.75,0.60,0.12,-0.87,-0.03,2.98,22964
-0.74,0.62,0.11,-1.00,-0.01,2.76,22965
-0.73,0.63,0.12,-1.31,0.08,2.71,22966
-0.74,0.63,0.13,-1.11,0.15,2.37,22967
-0.75,0.61,0.12,-0.96,0.15,2.10,22968
-0.75,0.61,0.11,-1.05,0.06,2.27,22969
-0.76,0.60,0.11,-1.17,0.21,2.82,22970
-0.75,0.61,0.13,-0.92,0.17,3.04,22971
-0.76,0.61,0.12,-0.95,-0.17,3.00,22972
-0.75,0.62,0.12,-0.92,-0.05,2.69,22973
-0.74,0.63,0.13,-1.10,-0.02,2.49,22974
-0.74,0.62,0.12,-1.16,0.18,2.31,22975
-0.75,0.61,0.12,-1.02,0.18,2.34,22976
-0.76,0.61,0.10,-1.15,0.01,2.60,22977
-0.76,0.60,0.11,-1.12,0.06,2.93,22978
-0.75,0.61,0.12,-1.10,0.08,2.94,22979
-0.74,0.63,0.10,-0.98,0.10,3.00,22980
-0.75,0.63,0.12,-1.21,-0.08,2.66,22981
-0.74,0.62,0.11,-1.33,0.27,2.40,22982
-0.75,0.61,0.12,-1.12,0.20,2.37,22983
-0.75,0.60,0.11,-1.21,-0.06,2.60,22984
-0.76,0.60,0.13,-1.01,0.08,2.90,22985
-0.75,0.61,0.13,-0.98,0.15,2.89,22986
-0.74,0.62,0.12,-1.17,0.06,2.82,22987
-0.74,0.63,0.12,-1.08,0.24,2.45,22988
-0.74,0.62,0.12,-1.20,0.03,2.34,22989
-0.77,0.61,0.12,-0.88,0.19,1.89,22990
-0.75,0.60,0.12,-1.13,0.08,2.59,22991
-0.76,0.60,0.11,-0.97,0.15,2.79,22992
-0.75,0.61,0.11,-1.11,0.18,2.97,22993
-0.75,0.62,0.12,-1.08,0.12,2.97,22994
-0.74,0.62,0.12,-1.02,0.11,2.82,22995
-0.75,0.63,0.12,-1.10,-0.04,2.40,22996
-0.75,0.62,0.11,-0.95,0.15,2.36,22997
-0.75,0.61,0.12,-0.99,-0.07,2.39,22998
-0.75,0.61,0.12,-0.95,0.16,2.87,22999
-0.76,0.60,0.11,-1.27,0.15,2.95,23000
-0.75,0.62,0.12,-1.03,0.09,2.84,23001
-0.74,0.62,0.12,-1.22,0.29,2.73,23002
-0.75,0.62,0.11,-1.15,0.16,2.51,23003
-0.75,0.62,0.11,-1.21,0.06,2.48,23004
-0.75,0.60,0.12,-1.17,0.21,2.35,23005
-0.75,0.60,0.12,-0.89,0.26,2.56,23006
-0.76,0.60,0.11,-1.02,0.02,2.68,23007
-0.75,0.61,0.12,-0.92,0.09,2.89,23008
-0.74,0.62,0.11,-1.17,0.24,2.79,23009
-0.75,0.62,0.11,-1.08,0.08,2.62,23010
-0.75,0.61,0.11,-0.99,-0.14,2.57,23011
-0.75,0.61,0.12,-0.97,-0.01,2.58,23012
-0.76,0.60,0.12,-0.98,-0.14,2.50,23013
-0.75,0.61,0.11,-1.31,0.31,2.73,23014
-0.74,0.61,0.12,-1.13,0.17,2.88,23015
-0.74,0.61,0.12,-0.95,0.05,2.72,23016
-0.75,0.62,0.12,-1.00,0.01,2.74,23017
-0.74,0.62,0.13,-1.02,0.03,2.55,23018
-0.75,0.62,0.11,-1.21,0.01,2.56,23019
-0.75,0.62,0.12,-1.04,0.09,2.53,23020
-0.75,0.61,0.12,-1.08,-0.06,2.65,23021
-0.74,0.61,0.12,-0.93,0.06,2.77,23022
-0.74,0.61,0.11,-1.14,0.13,2.76,23023
-0.75,0.62,0.12,-1.26,0.21,2.65,23024
-0.75,0.61,0.12,-1.05,0.09,2.60,23025
-0.75,0.62,0.12,-1.00,0.03,2.50,23026
-0.75,0.61,0.12,-1.04,0.02,2.49,23027
-0.75,0.60,0.13,-1.22,0.11,2.63,23028
-0.76,0.61,0.12,-1.05,-0.14,2.71,23029
-0.75,0.61,0.12,-1.04,0.04,2.56,23030
-0.76,0.62,0.12,-1.09,-0.01,2.70,23031
-0.75,0.61,0.12,-1.09,0.08,2.63,23032
-0.76,0.61,0.11,-0.95,-0.13,2.35,23033
-0.74,0.61,0.11,-1.21,0.38,2.40,23034
-0.73,0.61,0.12,-1.07,0.11,2.72,23035
-0.76,0.61,0.12,-1.05,-0.02,2.89,23036
-0.75,0.61,0.12,-0.95,0.08,2.89,23037
-0.75,0.62,0.12,-0.91,0.08,2.77,23038
-0.75,0.61,0.11,-1.08,0.05,2.79,23039
-0.74,0.62,0.12,-1.02,-0.04,2.58,23040
-0.75,0.61,0.12,-1.05,0.08,2.53,23041
-0.75,0.61,0.12,-1.13,0.19,2.79,23042
-0.75,0.61,0.12,-1.11,-0.01,2.73,23043
-0.75,0.62,0.11,-1.01,-0.05,2.61,23044
-0.74,0.62,0.12,-1.01,0.03,2.79,23045
-0.74,0.62,0.11,-1.16,0.01,2.61,23046
-0.74,0.62,0.11,-1.03,0.07,2.45,23047
-0.74,0.61,0.12,-0.92,-0.02,2.44,23048
-0.74,0.61,0.12,-1.11,0.03,2.39,23049
-0.75,0.61,0.12,-1.17,0.27,2.65,23050
-0.75,0.61,0.11,-1.10,0.03,2.68,23051
-0.75,0.62,0.11,-1.01,0.05,2.95,23052
-0.75,0.61,0.11,-1.14,0.05,2.59,23053
-0.74,0.62,0.13,-1.26,0.34,2.55,23054
-0.75,0.61,0.12,-0.90,0.11,2.44,23055
-0.75,0.60,0.11,-1.25,0.01,2.39,23056
-0.75,0.61,0.12,-1.02,-0.10,2.69,23057
-0.76,0.61,0.11,-0.90,0.02,2.60,23058
-0.75,0.61,0.12,-1.26,0.34,2.74,23059
-0.74,0.60,0.13,-1.06,0.81,2.89,23060
-0.75,0.58,0.17,0.76,0.68,2.25,23061
-0.74,0.59,0.15,1.05,1.46,2.40,23062
-0.77,0.61,0.11,-0.20,1.96,2.60,23063
-0.75,0.61,0.12,-0.04,1.76,2.84,23064
-0.73,0.61,0.14,0.52,2.11,2.77,23065
-0.74,0.60,0.14,1.02,2.33,2.64,23066
-0.74,0.61,0.12,1.55,2.65,2.70,23067
-0.75,0.63,0.08,0.96,2.40,2.43,23068
-0.75,0.63,0.10,-0.04,2.26,2.78,23069
-0.75,0.60,0.13,0.69,2.31,2.48,23070
-0.74,0.61,0.12,1.04,2.78,2.56,23071
-0.75,0.60,0.12,1.17,3.11,2.72,23072
-0.75,0.61,0.12,1.37,2.66,2.82,23073
-0.75,0.62,0.11,1.10,2.60,2.89,23074
-0.75,0.62,0.12,0.94,2.36,2.67,23075
-0.75,0.62,0.09,0.63,2.02,2.63,23076
-0.75,0.62,0.11,-0.21,2.12,2.71,23077
-0.75,0.60,0.14,0.47,2.13,2.58,23078
-0.74,0.61,0.12,1.20,2.79,2.59,23079
-0.76,0.62,0.08,0.89,2.34,2.66,23080
-0.75,0.62,0.09,0.26,2.11,2.86,23081
-0.75,0.60,0.14,0.60,2.20,2.69,23082
-0.74,0.60,0.13,1.08,2.83,2.79,23083
-0.75,0.61,0.12,1.55,2.98,2.72,23084
-0.76,0.62,0.09,1.24,2.76,2.67,23085
-0.76,0.61,0.09,0.90,2.35,2.53,23086
-0.75,0.60,0.11,0.76,2.10,2.67,23087
-0.75,0.61,0.11,1.02,2.21,2.85,23088
-0.74,0.62,0.12,0.79,2.66,2.72,23089
-0.74,0.60,0.14,1.27,3.00,2.72,23090
-0.74,0.62,0.09,1.27,2.79,2.81,23091
-0.76,0.63,0.08,0.53,2.26,2.72,23092
-0.75,0.61,0.10,0.10,1.95,2.68,23093
-0.76,0.61,0.12,0.18,1.73,2.69,23094
-0.75,0.61,0.11,0.50,2.23,2.75,23095
-0.74,0.61,0.12,1.11,2.50,2.69,23096
-0.76,0.63,0.09,0.75,1.89,2.70,23097
-0.75,0.63,0.08,-0.27,1.76,2.80,23098
-0.75,0.60,0.13,0.22,1.79,2.53,23099
-0.75,0.62,0.10,0.60,1.59,2.53,23100
-0.76,0.60,0.10,0.31,1.99,2.82,23101
-0.75,0.60,0.15,1.24,2.72,2.79,23102
-0.76,0.61,0.10,1.72,2.40,2.63,23103
-0.77,0.64,0.05,-0.03,1.85,2.62,23104
-0.76,0.62,0.09,-1.23,0.98,2.82,23105
-0.74,0.60,0.15,-0.57,1.17,2.63,23106
-0.73,0.59,0.16,0.82,2.47,2.47,23107
-0.74,0.59,0.14,2.14,3.16,2.40,23108
-0.77,0.62,0.06,1.92,2.88,2.52,23109
-0.77,0.63,0.06,0.09,2.42,2.94,23110
-0.75,0.61,0.12,0.09,1.95,2.79,23111
-0.75,0.61,0.12,0.97,2.28,2.74,23112
-0.75,0.62,0.09,0.87,2.96,2.82,23113
-0.74,0.60,0.14,1.19,3.32,2.63,23114
-0.76,0.60,0.10,2.27,3.02,2.48,23115
-0.76,0.63,0.05,1.29,2.89,2.64,23116
-0.76,0.63,0.07,0.12,2.13,2.94,23117
-0.75,0.61,0.12,0.16,2.09,2.74,23118
-0.75,0.60,0.15,1.34,2.97,2.87,23119
-0.76,0.61,0.11,2.27,2.76,2.47,23120
-0.76,0.64,0.04,0.86,2.16,2.69,23121
-0.76,0.63,0.08,-0.77,1.96,2.84,23122
-0.74,0.59,0.15,0.61,2.19,2.66,23123
-0.74,0.61,0.12,1.37,2.86,2.81,23124
-0.75,0.61,0.12,1.34,3.69,2.91,23125
-0.74,0.61,0.12,2.14,3.69,2.72,23126
-0.76,0.62,0.07,1.76,3.26,2.56,23127
-0.76,0.63,0.07,1.09,2.63,2.71,23128
-0.75,0.61,0.10,0.72,2.51,2.67,23129
-0.74,0.62,0.11,0.45,2.84,2.68,23130
-0.75,0.61,0.12,1.08,2.47,2.77,23131
-0.75,0.61,0.10,1.36,2.50,2.84,23132
-0.76,0.62,0.06,0.56,2.10,2.66,23133
-0.75,0.62,0.08,-0.38,2.02,2.80,23134
-0.74,0.60,0.13,0.24,2.31,2.72,23135
-0.74,0.61,0.13,1.03,2.81,2.73,23136
-0.76,0.61,0.11,1.49,2.72,2.63,23137
-0.75,0.61,0.09,1.59,2.79,2.54,23138
-0.76,0.62,0.09,1.04,2.69,2.91,23139
-0.74,0.62,0.08,0.58,2.80,2.83,23140
-0.75,0.62,0.10,0.74,2.39,2.58,23141
-0.75,0.63,0.07,0.61,1.89,2.68,23142
-0.75,0.62,0.05,-0.07,1.34,2.60,23143
-0.75,0.62,0.11,-0.52,1.50,2.83,23144
-0.74,0.60,0.15,0.92,2.03,2.51,23145
-0.75,0.62,0.09,1.66,2.27,2.66,23146
-0.76,0.63,0.05,0.27,2.43,2.85,23147
-0.75,0.62,0.08,-0.21,2.24,2.89,23148
-0.75,0.61,0.11,0.66,1.46,2.60,23149
-0.74,0.62,0.08,0.31,2.31,2.73,23150
-0.75,0.61,0.11,0.53,2.10,2.51,23151
-0.74,0.61,0.11,1.12,2.69,2.63,23152
-0.76,0.61,0.09,0.87,2.26,2.69,23153
-0.76,0.62,0.08,0.63,1.95,2.69,23154
-0.76,0.62,0.06,0.31,1.55,2.63,23155
-0.75,0.62,0.07,-0.16,1.75,2.63,23156
-0.74,0.60,0.13,0.19,2.39,2.80,23157
-0.75,0.61,0.11,1.31,2.21,2.64,23158
-0.76,0.62,0.06,0.54,1.89,2.72,23159
-0.76,0.62,0.07,-0.34,1.43,2.77,23160
-0.74,0.61,0.12,-0.09,1.61,2.55,23161
-0.75,0.60,0.13,1.09,2.74,2.74,23162
-0.75,0.61,0.11,2.00,2.81,2.62,23163
-0.77,0.63,0.05,0.73,2.45,2.61,23164
-0.76,0.63,0.08,-0.41,2.37,2.82,23165
-0.75,0.60,0.13,0.65,1.90,2.69,23166
-0.75,0.61,0.10,1.27,1.92,2.61,23167
-0.75,0.61,0.11,0.71,3.12,2.76,23168
-0.74,0.59,0.15,2.18,3.76,2.63,23169
-0.75,0.62,0.09,2.75,3.61,2.51,23170
-0.77,0.64,0.03,1.10,3.08,3.04,23171
-0.75,0.62,0.09,0.24,2.79,2.89,23172
-0.75,0.61,0.11,0.98,2.38,2.63,23173
-0.75,0.60,0.11,1.38,3.15,2.67,23174
-0.75,0.61,0.09,2.02,2.95,2.66,23175
-0.76,0.64,0.05,1.00,2.91,2.56,23176
-0.76,0.63,0.08,0.10,2.43,2.68,23177
-0.74,0.61,0.11,0.58,1.92,2.68,23178
-0.75,0.63,0.07,0.45,1.34,2.59,23179
-0.75,0.62,0.07,-0.46,2.00,2.89,23180
-0.75,0.60,0.13,0.15,1.79,2.75,23181
-0.74,0.60,0.12,1.39,2.01,2.47,23182
-0.76,0.63,0.05,0.71,1.98,2.54,23183
-0.75,0.62,0.06,0.18,1.92,2.89,23184
-0.75,0.62,0.08,0.30,1.96,2.60,23185
-0.73,0.61,0.11,0.56,2.18,2.99,23186
-0.75,0.61,0.10,1.00,2.21,2.78,23187
-0.76,0.62,0.07,0.52,2.16,2.65,23188
-0.76,0.62,0.08,0.23,2.04,2.76,23189
-0.75,0.61,0.11,0.98,1.91,2.82,23190
-0.75,0.62,0.07,0.76,2.38,2.66,23191
-0.75,0.61,0.10,0.77,2.84,2.92,23192
-0.75,0.61,0.09,1.61,2.49,2.54,23193
-0.76,0.62,0.05,0.88,2.27,2.69,23194
-0.76,0.62,0.09,0.21,2.31,2.84,23195
-0.75,0.61,0.13,0.82,2.23,2.65,23196
-0.76,0.61,0.09,0.97,2.60,2.76,23197
-0.74,0.62,0.10,1.11,3.20,2.89,23198
-0.75,0.62,0.08,1.84,2.77,2.66,23199
-0.76,0.63,0.06,0.88,2.62,2.75,23200
-0.75,0.62,0.09,0.53,2.65,2.76,23201
-0.75,0.61,0.10,1.49,2.37,2.68,23202
-0.75,0.63,0.05,0.73,2.48,2.56,23203
-0.76,0.62,0.09,0.17,2.61,2.79,23204
-0.74,0.60,0.11,1.27,2.69,2.57,23205
-0.75,0.61,0.07,1.50,2.82,2.66,23206
-0.75,0.62,0.06,0.77,2.67,2.84,23207
-0.76,0.62,0.08,1.02,2.47,2.56,23208
-0.75,0.62,0.07,0.60,2.39,2.72,23209
-0.76,0.62,0.08,0.30,2.58,2.84,23210
-0.75,0.61,0.10,1.14,2.43,2.58,23211
-0.76,0.62,0.06,1.18,2.35,2.72,23212
-0.76,0.63,0.06,0.32,2.23,2.82,23213
-0.75,0.61,0.09,0.82,2.00,2.86,23214
-0.74,0.62,0.09,0.60,2.40,2.78,23215
-0.76,0.62,0.07,0.92,2.06,2.62,23216
-0.76,0.63,0.06,0.50,2.15,2.56,23217
-0.75,0.62,0.07,0.28,1.98,2.77,23218
-0.75,0.62,0.06,0.37,1.87,2.63,23219
-0.75,0.62,0.07,0.52,1.89,2.84,23220
-0.74,0.61,0.09,0.33,2.79,2.80,23221
-0.75,0.61,0.11,1.37,3.00,2.72,23222
-0.75,0.62,0.07,1.53,2.77,2.66,23223
-0.77,0.63,0.04,0.44,2.27,2.70,23224
-0.75,0.62,0.07,0.15,1.85,2.48,23225
-0.75,0.61,0.09,0.37,1.93,2.57,23226
-0.74,0.60,0.11,0.71,2.98,2.90,23227
-0.75,0.60,0.12,2.28,2.74,2.45,23228
-0.77,0.64,0.01,1.02,2.37,2.52,23229
-0.76,0.64,0.04,-1.02,2.07,2.95,23230
-0.74,0.59,0.15,0.58,2.08,2.77,23231
-0.76,0.61,0.09,2.07,1.98,2.15,23232
-0.77,0.63,0.01,0.19,1.52,2.73,23233
-0.77,0.63,0.04,-1.13,0.66,2.63,23234
-0.74,0.60,0.12,-0.43,1.21,2.70,23235
-0.75,0.60,0.11,0.95,1.79,2.61,23236
-0.75,0.63,0.06,0.54,2.07,2.71,23237
-0.76,0.63,0.04,-0.36,2.08,2.71,23238
-0.75,0.62,0.09,0.02,1.95,2.82,23239
-0.76,0.60,0.10,0.90,1.83,2.60,23240
-0.75,0.62,0.08,0.91,2.34,2.57,23241
-0.75,0.62,0.07,0.99,2.17,2.45,23242
-0.76,0.62,0.05,0.23,1.86,2.63,23243
-0.75,0.62,0.07,0.11,1.69,2.66,23244
-0.75,0.61,0.08,0.69,1.62,2.51,23245
-0.75,0.63,0.04,0.05,1.45,2.73,23246
-0.74,0.61,0.10,-0.40,2.46,2.95,23247
-0.74,0.58,0.15,1.82,2.81,2.47,23248
-0.76,0.62,0.04,2.40,2.67,2.64,23249
-0.77,0.64,-0.01,0.03,2.11,2.72,23250
-0.75,0.61,0.10,-0.38,1.86,2.88,23251
-0.75,0.60,0.12,1.35,2.12,2.75,23252
-0.74,0.61,0.09,1.68,3.55,2.74,23253
-0.74,0.60,0.10,2.40,4.10,2.66,23254
-0.76,0.61,0.06,2.53,3.72,2.61,23255
-0.77,0.63,0.02,1.34,3.43,2.69,23256
-0.75,0.62,0.07,0.70,3.12,2.61,23257
-0.75,0.62,0.07,1.11,2.77,2.60,23258
-0.75,0.62,0.07,0.95,3.03,2.81,23259
-0.76,0.62,0.08,1.35,2.83,2.69,23260
-0.76,0.62,0.07,1.50,2.48,2.65,23261
-0.76,0.62,0.06,0.85,2.54,2.68,23262
-0.76,0.62,0.05,0.60,2.21,2.67,23263
-0.75,0.62,0.06,0.37,2.22,2.89,23264
-0.75,0.62,0.09,0.40,2.56,2.58,23265
-0.74,0.62,0.07,0.98,2.30,2.73,23266
-0.76,0.62,0.06,1.05,2.27,2.83,23267
-0.75,0.62,0.07,0.92,2.38,2.80,23268
-0.76,0.62,0.06,0.91,1.85,2.65,23269
-0.77,0.63,0.03,0.15,1.60,2.64,23270
-0.75,0.62,0.07,-0.15,2.05,2.72,23271
-0.75,0.61,0.09,0.80,1.92,2.49,23272
-0.75,0.62,0.05,0.95,1.90,2.65,23273
-0.76,0.63,0.04,-0.01,1.85,2.81,23274
-0.74,0.61,0.10,0.37,1.99,2.85,23275
-0.74,0.61,0.08,0.78,2.89,2.75,23276
-0.74,0.61,0.07,1.30,2.98,2.70,23277
-0.75,0.62,0.05,1.29,2.57,2.63,23278
-0.76,0.62,0.04,0.75,2.68,2.73,23279
-0.76,0.62,0.05,0.68,2.27,2.68,23280
-0.75,0.62,0.07,0.78,2.18,2.63,23281
-0.75,0.62,0.04,0.53,1.97,2.71,23282
-0.75,0.62,0.08,0.69,2.68,2.84,23283
-0.74,0.61,0.09,1.66,2.76,2.63,23284
-0.76,0.63,0.02,0.98,2.18,2.38,23285
-0.76,0.63,0.04,-0.31,2.05,2.72,23286
-0.75,0.61,0.08,0.24,1.69,2.56,23287
-0.74,0.61,0.08,0.69,2.66,2.68,23288
-0.76,0.61,0.08,1.60,2.69,2.77,23289
-0.75,0.63,0.04,1.31,2.53,2.43,23290
-0.76,0.63,0.03,0.51,2.60,2.80,23291
-0.76,0.61,0.07,0.52,2.61,2.84,23292
-0.76,0.61,0.08,1.37,2.39,2.68,23293
-0.75,0.63,0.03,0.40,2.29,2.80,23294
-0.75,0.62,0.07,0.24,2.42,2.64,23295
-0.75,0.60,0.10,1.53,2.56,2.61,23296
-0.76,0.63,0.04,1.47,2.60,2.80,23297
-0.76,0.63,0.03,0.50,2.46,2.81,23298
-0.75,0.62,0.06,0.19,2.49,2.89,23299
-0.73,0.61,0.10,0.79,3.41,2.91,23300
-0.75,0.60,0.12,2.46,3.78,2.54,23301
-0.76,0.63,0.02,2.31,3.12,2.58,23302
-0.77,0.64,-0.02,0.08,2.55,3.00,23303
-0.75,0.62,0.07,-0.15,2.36,2.85,23304
-0.75,0.61,0.09,1.26,2.17,2.52,23305
-0.76,0.63,0.01,0.63,1.80,2.70,23306
-0.76,0.63,0.07,-0.46,2.08,2.78,23307
-0.75,0.61,0.09,0.98,2.39,2.63,23308
-0.76,0.61,0.06,1.42,2.54,2.54,23309
-0.76,0.63,0.04,1.02,2.08,2.75,23310
-0.76,0.63,0.02,0.18,1.73,2.70,23311
-0.74,0.62,0.06,-0.34,2.30,2.79,23312
-0.74,0.60,0.10,1.07,2.44,2.67,23313
-0.75,0.62,0.05,1.98,2.83,2.56,23314
-0.75,0.64,0.00,0.59,2.63,2.89,23315
-0.75,0.62,0.04,0.26,2.29,2.84,23316
-0.75,0.61,0.07,0.98,1.78,2.58,23317
-0.75,0.62,0.04,0.47,1.86,2.81,23318
-0.76,0.63,0.03,-0.21,1.40,2.66,23319
-0.75,0.61,0.08,-0.15,1.76,2.88,23320
-0.74,0.59,0.11,1.18,2.52,2.75,23321
-0.75,0.61,0.04,1.73,2.76,2.66,23322
-0.76,0.63,0.01,0.56,2.74,2.71,23323
-0.76,0.62,0.03,0.11,2.15,2.60,23324
-0.76,0.62,0.05,0.25,1.44,2.57,23325
-0.75,0.61,0.06,0.12,2.06,2.92,23326
-0.74,0.60,0.08,1.01,2.61,2.84,23327
-0.75,0.61,0.04,1.31,2.89,2.82,23328
-0.76,0.63,0.03,1.27,2.40,2.75,23329
-0.76,0.62,0.03,0.84,2.05,2.59,23330
-0.77,0.63,0.03,0.16,2.19,2.71,23331
-0.75,0.62,0.05,0.15,2.35,2.93,23332
-0.74,0.61,0.07,1.02,2.40,2.67,23333
-0.76,0.62,0.04,1.18,2.27,2.61,23334
-0.75,0.62,0.04,0.69,2.31,2.65,23335
-0.76,0.62,0.04,0.74,1.62,2.77,23336
-0.75,0.62,0.03,0.31,1.66,2.75,23337
-0.74,0.62,0.06,0.16,2.43,2.76,23338
-0.75,0.61,0.08,1.19,2.60,2.61,23339
-0.75,0.62,0.03,0.98,2.66,2.80,23340
-0.75,0.62,0.04,0.66,2.81,2.93,23341
-0.75,0.61,0.07,1.16,2.73,2.63,23342
-0.76,0.62,0.03,1.17,2.45,2.54,23343
-0.75,0.62,0.04,0.55,2.92,2.91,23344
-0.75,0.61,0.06,1.29,2.77,2.70,23345
-0.75,0.62,0.04,1.24,2.82,2.80,23346
-0.76,0.61,0.04,1.04,2.78,2.64,23347
-0.76,0.62,0.04,1.28,2.33,2.65,23348
-0.77,0.62,0.01,0.84,2.24,2.78,23349
-0.76,0.62,0.04,0.29,2.55,2.77,23350
-0.75,0.61,0.07,1.48,2.61,2.45,23351
-0.76,0.62,0.02,1.49,2.56,2.62,23352
-0.76,0.63,0.02,0.31,2.47,2.95,23353
-0.76,0.61,0.07,0.53,2.22,2.77,23354
-0.75,0.62,0.04,0.91,2.53,2.72,23355
-0.75,0.62,0.03,0.75,2.45,2.79,23356
-0.74,0.61,0.07,1.02,2.76,2.72,23357
-0.76,0.62,0.05,1.79,2.66,2.63,23358
-0.77,0.64,0.01,1.23,2.41,2.69,23359
-0.76,0.64,0.01,-0.14,1.77,2.65,23360
-0.75,0.63,0.03,-0.56,1.74,2.80,23361
-0.74,0.60,0.10,0.68,2.13,2.76,23362
-0.75,0.61,0.07,1.85,2.66,2.41,23363
-0.76,0.63,0.01,1.54,2.47,2.32,23364
-0.77,0.63,-0.02,0.18,1.78,2.62,23365
-0.76,0.62,0.03,-0.95,1.21,2.77,23366
-0.74,0.61,0.07,-0.62,1.65,2.75,23367
-0.74,0.60,0.08,0.71,1.85,2.63,23368
-0.75,0.62,0.05,1.31,2.34,2.53,23369
-0.76,0.63,0.02,0.61,2.21,2.54,23370
-0.76,0.61,0.04,0.60,1.90,2.55,23371
-0.75,0.63,0.03,0.61,1.93,2.57,23372
-0.75,0.63,0.02,-0.11,2.35,2.76,23373
-0.75,0.61,0.07,0.58,2.53,2.78,23374
-0.74,0.60,0.06,1.62,2.76,2.86,23375
-0.76,0.62,0.02,1.18,2.76,2.73,23376
-0.77,0.62,0.01,1.08,2.10,2.66,23377
-0.76,0.62,0.02,0.63,1.96,2.79,23378
-0.76,0.63,0.03,-0.03,2.28,2.79,23379
-0.75,0.60,0.07,1.08,2.41,2.79,23380
-0.75,0.62,0.05,1.65,2.85,2.60,23381
-0.77,0.63,0.02,0.92,2.75,2.65,23382
-0.75,0.62,0.04,0.76,2.74,2.72,23383
-0.75,0.61,0.06,1.44,2.44,2.60,23384
-0.74,0.62,0.05,1.13,3.30,3.12,23385
-0.75,0.61,0.07,1.89,3.01,2.53,23386
-0.75,0.62,0.03,1.80,3.47,2.86,23387
-0.76,0.64,-0.01,1.07,3.18,2.74,23388
-0.75,0.62,0.03,0.80,2.86,2.78,23389
-0.75,0.62,0.03,0.74,1.89,2.54,23390
-0.75,0.62,0.04,0.47,2.39,2.72,23391
-0.74,0.60,0.07,1.24,2.63,2.40,23392
-0.75,0.62,0.03,1.40,2.80,2.60,23393
-0.76,0.63,-0.01,0.71,2.42,2.76,23394
-0.76,0.64,0.01,-0.01,1.69,2.84,23395
-0.75,0.62,0.03,-0.14,1.02,2.64,23396
-0.74,0.61,0.05,-0.02,2.08,2.80,23397
-0.74,0.60,0.07,1.32,2.68,2.63,23398
-0.76,0.62,0.02,1.56,2.71,2.66,23399
-0.76,0.63,-0.01,0.54,2.37,2.72,23400
-0.76,0.62,0.02,-0.05,1.71,2.68,23401
-0.76,0.62,0.03,0.02,1.44,2.74,23402
-0.74,0.62,0.05,0.06,2.18,2.69,23403
-0.75,0.61,0.07,1.17,2.36,2.62,23404
-0.76,0.63,0.01,1.03,2.43,2.75,23405
-0.76,0.64,0.00,-0.18,1.83,2.94,23406
-0.75,0.61,0.04,-0.08,1.17,2.73,23407
-0.76,0.62,0.03,0.64,1.07,2.71,23408
-0.76,0.64,-0.00,-0.10,1.35,2.72,23409
-0.76,0.63,0.03,-0.94,1.05,2.85,23410
-0.75,0.61,0.07,-0.31,1.39,2.56,23411
-0.74,0.60,0.05,0.77,1.77,2.61,23412
-0.75,0.62,0.01,0.66,1.78,2.69,23413
