sim_time, one_dynamixel_simulation/joint1?0/velocity
2.531, 3.90799e-14
2.532, 3.90799e-14
2.533, 3.90799e-14
2.534, -1.7053e-13
2.535, -1.7053e-13
2.536, -1.7053e-13
2.537, -1.7053e-13
2.538, -1.7053e-13
2.539, -1.7053e-13
2.54, 2.41585e-13
2.541, 4.26326e-14
2.542, 3.90799e-14
2.543, 3.90799e-14
2.544, 3.90799e-14
2.545, 3.90799e-14
2.546, 3.90799e-14
2.547, 3.90799e-14
2.548, 3.90799e-14
2.549, 3.90799e-14
2.55, 3.90799e-14
2.551, 3.90799e-14
2.552, 3.90799e-14
2.553, 3.90799e-14
2.554, 3.90799e-14
2.555, 3.90799e-14
2.556, 3.90799e-14
2.557, 3.90799e-14
2.558, 3.90799e-14
2.559, 3.90799e-14
2.56, 3.90799e-14
2.561, -1.7053e-13
2.562, -1.7053e-13
2.563, -1.7053e-13
2.564, -1.7053e-13
2.565, -1.7053e-13
2.566, -1.7053e-13
2.567, 2.41585e-13
2.568, 4.26326e-14
2.569, 3.90799e-14
2.57, 3.90799e-14
2.571, 3.90799e-14
2.572, 3.90799e-14
2.573, 3.90799e-14
2.574, 3.90799e-14
2.575, 3.90799e-14
2.576, 3.90799e-14
2.577, 3.90799e-14
2.578, 3.90799e-14
2.579, 3.90799e-14
2.58, 3.90799e-14
2.581, 3.90799e-14
2.582, 3.90799e-14
2.583, 3.90799e-14
2.584, 3.90799e-14
2.585, 3.90799e-14
2.586, 3.90799e-14
2.587, 3.90799e-14
2.588, -1.7053e-13
2.589, -1.7053e-13
2.59, -1.7053e-13
2.591, -1.7053e-13
2.592, -1.7053e-13
2.593, -1.7053e-13
2.594, 2.41585e-13
2.595, 4.26326e-14
2.596, 3.90799e-14
2.597, 3.90799e-14
2.598, 3.90799e-14
2.599, 3.90799e-14
2.6, 3.90799e-14
2.601, 3.90799e-14
2.602, 3.90799e-14
2.603, 3.90799e-14
2.604, 3.90799e-14
2.605, 3.90799e-14
2.606, 3.90799e-14
2.607, 3.90799e-14
