A message was lost!!!
	total count change:1
	total count: 1---
3,175000000,,joint1,0.00021127826479094836,-0.0006036758656229324,-0.005769690873004761
3,176000000,,joint1,0.00021067458777324077,-0.0006036770177750839,-0.005769994382128215
3,177000000,,joint1,0.00021007090963820474,-0.0006036781336646868,-0.005770297839222889
3,178000000,,joint1,0.0002094672304249201,-0.0006036792143433445,-0.005770601245814316
3,179000000,,joint1,0.00020886355016358493,-0.0006036802610616121,-0.005770904603668906
3,180000000,,joint1,0.00020825986888795,-0.0006036812747574061,-0.0057712079141516125
3,181000000,,joint1,0.0002076561866317661,-0.0006036822564823296,-0.00577151117878797
3,182000000,,joint1,0.0002070525034252313,-0.0006036832073270659,-0.0057718143991035125
3,183000000,,joint1,0.00020644881929676728,-0.0006036841282259786,-0.005772117576463195
3,184000000,,joint1,0.00020584513427657214,-0.000603685020081457,-0.005772420712151678
3,185000000,,joint1,0.00020524144839306757,-0.0006036858838349701,-0.0057727238075339134
3,186000000,,joint1,0.00020463776167289893,-0.0006036867203924601,-0.005773026863894562
3,187000000,,joint1,0.00020403407414093522,-0.0006036875305817091,-0.005773329882437997
3,188000000,,joint1,0.0002034303858273745,-0.0006036883151985251,-0.005773632864288292
3,189000000,,joint1,0.00020282669675175669,-0.0006036890751950352,-0.005773935810810403
3,190000000,,joint1,0.00020222300694072715,-0.0006036898111752009,-0.005774238722887535
3,191000000,,joint1,0.0002016193164173785,-0.0006036905239987789,-0.0057745416017240545
3,192000000,,joint1,0.00020101562520125071,-0.0006036912143585482,-0.005774844448363752
3,193000000,,joint1,0.0002004119333189891,-0.0006036918829011029,-0.0057751472636898326
3,194000000,,joint1,0.00019980824078835724,-0.0006036925304613305,-0.005775450048906663
3,195000000,,joint1,0.00019920454763244777,-0.0006036931575899018,-0.0057757528048171585
3,196000000,,joint1,0.00019860085386547155,-0.0006036937650186758,-0.005776055532465105
3,197000000,,joint1,0.00019799715951229757,-0.000603694353198847,-0.005776358232492837
3,198000000,,joint1,0.0001973934645906894,-0.0006036949229013544,-0.005776660906024429
3,199000000,,joint1,0.0001967897691148579,-0.0006036954746981849,-0.0057769635538627954
3,200000000,,joint1,0.00019618607310611935,-0.0006036960090334276,-0.005777266176650268
3,201000000,,joint1,0.0001955823765786846,-0.0006036965265749927,-0.0057775687753503415
3,202000000,,joint1,0.00019497867955209358,-0.0006036970277847331,-0.005777871350605346
3,203000000,,joint1,0.00019437498203878079,-0.0006036975132488465,-0.005778173903298488
3,204000000,,joint1,0.00019377128405473343,-0.0006036979833972111,-0.0057784764339918054
3,205000000,,joint1,0.00019316758561593872,-0.0006036984387058908,-0.00577877894340792
3,206000000,,joint1,0.00019256388673660751,-0.0006036988796900289,-0.0057790814322694565
3,207000000,,joint1,0.00019196018743095067,-0.0006036993067901619,-0.005779383901218742
3,208000000,,joint1,0.00019135648770962632,-0.0006036997204681427,-0.0057796863508981075
3,209000000,,joint1,0.00019075278758862169,-0.00060370012103661,-0.005779988781789302
3,210000000,,joint1,0.0001901490870785949,-0.0006037005090213654,-0.00578029119461495
3,211000000,,joint1,0.00018954538619553318,-0.0006037008847457059,-0.005780593589856795
3,212000000,,joint1,0.00018894168494654195,-0.0006037012487176696,-0.00578089596823746
3,213000000,,joint1,0.00018833798334583207,-0.0006037016011646301,-0.005781198330078114
3,214000000,,joint1,0.00018773428140228532,-0.0006037019425235712,-0.005781500676021082
3,215000000,,joint1,0.00018713057913011255,-0.0006037022730751573,-0.005781803006467825
3,216000000,,joint1,0.0001865268765364192,-0.0006037025932812412,-0.005782105322060671
3,217000000,,joint1,0.0001859231736318634,-0.0006037029033620911,-0.0057824076231207866
3,218000000,,joint1,0.00018531947042887964,-0.0006037032036410039,-0.005782709910129922
3,219000000,,joint1,0.00018471576693457337,-0.0006037034945265418,-0.005783012183650112
3,220000000,,joint1,0.0001841120631596027,-0.0006037037762212094,-0.005783314444002522
3,221000000,,joint1,0.00018350835910929675,-0.0006037040490838308,-0.005783616691668904
3,222000000,,joint1,0.00018290465479608997,-0.0006037043132671727,-0.005783918926890132
3,223000000,,joint1,0.0001823009502270878,-0.0006037045691620335,-0.005784221150228241
3,224000000,,joint1,0.00018169724541117205,-0.0006037048170064452,-0.005784523362004399
3,225000000,,joint1,0.00018109354035367176,-0.0006037050570704139,-0.005784825562620062
3,226000000,,joint1,0.00018048983506346872,-0.0006037052895173645,-0.0057851277523161045
3,227000000,,joint1,0.00017988612954766836,-0.0006037055146350667,-0.0057854299314939826
3,228000000,,joint1,0.00017928242381515247,-0.000603705732654447,-0.005785732100474865
3,229000000,,joint1,0.00017867871787302647,-0.0006037059438313008,-0.005786034259660202
3,230000000,,joint1,0.00017807501172484308,-0.0006037061484178707,-0.0057863364093711615
3,231000000,,joint1,0.00017747130537770772,-0.0006037063464958692,-0.005786638549768328
3,232000000,,joint1,0.00017686759883872583,-0.0006037065383175388,-0.0057869406811728655
3,233000000,,joint1,0.00017626389211500282,-0.0006037067240889371,-0.005787242803905939
3,234000000,,joint1,0.0001756601852100914,-0.0006037069040338849,-0.0057875449182887145
3,235000000,,joint1,0.0001750564781328734,-0.0006037070782909382,-0.005787847024481777
3,236000000,,joint1,0.00017445277088512512,-0.0006037072470981286,-0.005788149122886578
3,237000000,,joint1,0.00017384906347572837,-0.0006037074105442741,-0.005788451213583411
3,238000000,,joint1,0.0001732453559064595,-0.0006037075688993809,-0.0057887532969737344
3,239000000,,joint1,0.00017264164818442396,-0.0006037077222025289,-0.005789055373137837
3,240000000,,joint1,0.00017203794031317443,-0.0006037078707095134,-0.005789357442396886
3,241000000,,joint1,0.00017143423229981636,-0.0006037080145055995,-0.005789659504911465
