sim_time, one_dynamixel_simulation/joint1?0/velocity
6.982, 1.1724e-13
6.983, -8.17124e-14
6.984, -8.52651e-14
6.985, -7.81597e-14
6.986, -8.52651e-14
6.987, -7.81597e-14
6.988, -8.52651e-14
6.989, -7.81597e-14
6.99, -8.52651e-14
6.991, -7.81597e-14
6.992, -8.52651e-14
6.993, -7.81597e-14
6.994, -8.52651e-14
6.995, 3.2685e-13
6.996, 1.1724e-13
6.997, 1.24345e-13
6.998, 1.1724e-13
6.999, 1.24345e-13
7, 1.1724e-13
7.001, 1.24345e-13
7.002, -7.81597e-14
7.003, -8.52651e-14
7.004, -7.81597e-14
7.005, -8.52651e-14
7.006, -7.81597e-14
7.007, -8.52651e-14
7.008, -7.81597e-14
7.009, -8.52651e-14
7.01, -7.81597e-14
7.011, -8.52651e-14
7.012, -7.81597e-14
7.013, -8.52651e-14
7.014, -7.81597e-14
7.015, 3.23297e-13
7.016, 1.24345e-13
7.017, 1.1724e-13
7.018, 1.24345e-13
7.019, 1.1724e-13
7.02, 1.24345e-13
7.021, 1.1724e-13
7.022, -8.17124e-14
7.023, -8.52651e-14
7.024, -7.81597e-14
7.025, -8.52651e-14
7.026, -7.81597e-14
7.027, -8.52651e-14
7.028, -7.81597e-14
7.029, -8.52651e-14
7.03, -7.81597e-14
7.031, -8.52651e-14
7.032, -7.81597e-14
7.033, -8.52651e-14
7.034, -7.81597e-14
7.035, 3.23297e-13
7.036, 1.24345e-13
7.037, 1.1724e-13
7.038, 1.24345e-13
7.039, 1.1724e-13
7.04, 1.24345e-13
7.041, 1.1724e-13
7.042, -8.17124e-14
7.043, -8.52651e-14
7.044, -7.81597e-14
7.045, -8.52651e-14
7.046, -7.81597e-14
7.047, -8.52651e-14
7.048, -7.81597e-14
7.049, -8.52651e-14
7.05, -7.81597e-14
7.051, -8.52651e-14
7.052, -7.81597e-14
7.053, -8.52651e-14
7.054, 3.2685e-13
7.055, 1.1724e-13
7.056, 1.24345e-13
7.057, 1.1724e-13
7.058, 1.24345e-13
7.059, 1.1724e-13
7.06, -8.17124e-14
7.061, -8.52651e-14
7.062, -7.81597e-14
7.063, -8.52651e-14
7.064, -7.81597e-14
7.065, -8.52651e-14
7.066, -7.81597e-14
7.067, -8.52651e-14
7.068, -7.81597e-14
7.069, -8.52651e-14
7.07, -7.81597e-14
7.071, -8.52651e-14
7.072, 3.2685e-13
7.073, 1.1724e-13
7.074, 1.24345e-13
7.075, 1.1724e-13
7.076, 1.24345e-13
7.077, 1.1724e-13
7.078, 1.24345e-13
7.079, -7.81597e-14
7.08, -8.52651e-14
7.081, -7.81597e-14
7.082, -8.52651e-14
7.083, -7.81597e-14
7.084, -8.52651e-14
7.085, -7.81597e-14
7.086, -8.52651e-14
7.087, -7.81597e-14
7.088, -8.52651e-14
7.089, -7.81597e-14
7.09, -8.52651e-14
7.091, -7.81597e-14
7.092, 3.23297e-13
7.093, 1.24345e-13
7.094, 1.1724e-13
7.095, 1.24345e-13
7.096, 1.1724e-13
7.097, 1.24345e-13
7.098, 1.1724e-13
7.099, -8.17124e-14
7.1, -8.52651e-14
7.101, -7.81597e-14
7.102, -8.52651e-14
7.103, -7.81597e-14
7.104, -8.52651e-14
7.105, -7.81597e-14
7.106, -8.52651e-14
7.107, -7.81597e-14
7.108, -8.52651e-14
7.109, -7.81597e-14
7.11, -8.52651e-14
7.111, 3.2685e-13
7.112, 1.1724e-13
7.113, 1.24345e-13
7.114, 1.1724e-13
7.115, 1.24345e-13
7.116, 1.1724e-13
7.117, -8.17124e-14
7.118, -8.52651e-14
7.119, -7.81597e-14
7.12, -8.52651e-14
7.121, -7.81597e-14
7.122, -8.52651e-14
7.123, -7.81597e-14
7.124, -8.52651e-14
7.125, -7.81597e-14
7.126, -8.52651e-14
7.127, -7.81597e-14
7.128, -8.52651e-14
7.129, 3.2685e-13
7.13, 1.1724e-13
7.131, 1.24345e-13
7.132, 1.1724e-13
7.133, 1.24345e-13
7.134, 1.1724e-13
7.135, 1.24345e-13
7.136, -7.81597e-14
7.137, -8.52651e-14
7.138, -7.81597e-14
7.139, -8.52651e-14
7.14, -7.81597e-14
7.141, -8.52651e-14
7.142, -7.81597e-14
7.143, -8.52651e-14
7.144, -7.81597e-14
7.145, -8.52651e-14
7.146, -7.81597e-14
7.147, -8.52651e-14
