sim_time, one_dynamixel_simulation/joint1?0/velocity
3.169, -2.4869e-14
3.17, -2.4869e-14
3.171, -2.4869e-14
3.172, -2.4869e-14
3.173, -2.4869e-14
3.174, -2.4869e-14
3.175, -2.4869e-14
3.176, -2.4869e-14
3.177, -2.4869e-14
3.178, -2.4869e-14
3.179, -2.4869e-14
3.18, -2.4869e-14
3.181, -2.4869e-14
3.182, -2.4869e-14
3.183, -2.4869e-14
3.184, -2.4869e-14
3.185, -2.4869e-14
3.186, -2.4869e-14
3.187, -2.4869e-14
3.188, -2.4869e-14
3.189, -2.4869e-14
3.19, -2.4869e-14
3.191, -2.4869e-14
3.192, -2.4869e-14
3.193, -2.4869e-14
3.194, 3.87246e-13
3.195, 1.88294e-13
3.196, 1.84741e-13
3.197, 1.84741e-13
3.198, -2.4869e-14
3.199, -2.4869e-14
3.2, -2.4869e-14
3.201, -2.4869e-14
3.202, -2.4869e-14
3.203, -2.4869e-14
3.204, -2.4869e-14
3.205, -2.4869e-14
3.206, -2.4869e-14
3.207, -2.4869e-14
3.208, -2.4869e-14
3.209, -2.4869e-14
3.21, -2.4869e-14
3.211, -2.4869e-14
3.212, -2.4869e-14
3.213, -2.4869e-14
3.214, -2.4869e-14
3.215, -2.4869e-14
3.216, -2.4869e-14
3.217, -2.4869e-14
3.218, -2.4869e-14
3.219, -2.4869e-14
3.22, -2.4869e-14
3.221, -2.4869e-14
3.222, -2.4869e-14
3.223, -2.4869e-14
3.224, -2.4869e-14
3.225, -2.4869e-14
3.226, -2.4869e-14
3.227, -2.4869e-14
3.228, -2.4869e-14
3.229, -2.4869e-14
3.23, -2.4869e-14
3.231, -2.4869e-14
3.232, -2.4869e-14
3.233, -2.4869e-14
3.234, -2.4869e-14
3.235, -2.4869e-14
3.236, 3.87246e-13
3.237, 1.88294e-13
3.238, 1.84741e-13
3.239, 1.84741e-13
3.24, -2.4869e-14
3.241, -2.4869e-14
3.242, -2.4869e-14
3.243, -2.4869e-14
3.244, -2.4869e-14
3.245, -2.4869e-14
3.246, -2.4869e-14
3.247, -2.4869e-14
3.248, -2.4869e-14
3.249, -2.4869e-14
3.25, -2.4869e-14
3.251, -2.4869e-14
3.252, -2.4869e-14
3.253, -2.4869e-14
3.254, -2.4869e-14
3.255, -2.4869e-14
3.256, -2.4869e-14
3.257, -2.4869e-14
3.258, -2.4869e-14
3.259, -2.4869e-14
