sim_time, one_dynamixel_simulation/joint1?0/velocity
14.318, -8.17124e-14
14.319, -8.52651e-14
14.32, -8.34888e-14
14.321, -8.17124e-14
14.322, -8.52651e-14
14.323, 3.2685e-13
14.324, 1.20792e-13
14.325, 1.20792e-13
14.326, 1.20792e-13
14.327, 1.20792e-13
14.328, 1.20792e-13
14.329, -8.34888e-14
14.33, -8.17124e-14
14.331, -8.52651e-14
14.332, -8.34888e-14
14.333, -8.17124e-14
14.334, -8.52651e-14
14.335, -8.34888e-14
14.336, -8.17124e-14
14.337, -8.52651e-14
14.338, -8.34888e-14
14.339, -8.17124e-14
14.34, 3.25073e-13
14.341, 1.20792e-13
14.342, 1.20792e-13
14.343, 1.20792e-13
14.344, 1.20792e-13
14.345, 1.20792e-13
14.346, -8.34888e-14
14.347, -8.17124e-14
14.348, -8.52651e-14
14.349, -8.34888e-14
14.35, -8.17124e-14
14.351, -8.52651e-14
14.352, -8.34888e-14
14.353, -8.17124e-14
14.354, -8.52651e-14
14.355, -8.34888e-14
14.356, -8.17124e-14
14.357, -8.52651e-14
14.358, 3.2685e-13
14.359, 1.20792e-13
14.36, 1.20792e-13
14.361, 1.20792e-13
14.362, 1.20792e-13
14.363, 1.20792e-13
14.364, 1.20792e-13
14.365, -8.34888e-14
14.366, -8.17124e-14
14.367, -8.52651e-14
14.368, -8.34888e-14
14.369, -8.17124e-14
14.37, -8.52651e-14
14.371, -8.34888e-14
14.372, -8.17124e-14
14.373, -8.52651e-14
14.374, -8.34888e-14
14.375, -8.17124e-14
14.376, -8.52651e-14
14.377, 3.2685e-13
14.378, 1.20792e-13
14.379, 1.20792e-13
14.38, 1.20792e-13
14.381, 1.20792e-13
14.382, 1.20792e-13
14.383, -8.34888e-14
14.384, -8.17124e-14
14.385, -8.52651e-14
14.386, -8.34888e-14
14.387, -8.17124e-14
14.388, -8.52651e-14
14.389, -8.34888e-14
14.39, -8.17124e-14
14.391, -8.52651e-14
14.392, -8.34888e-14
14.393, -8.17124e-14
14.394, 3.25073e-13
14.395, 1.20792e-13
14.396, 1.20792e-13
14.397, 1.20792e-13
14.398, 1.20792e-13
14.399, 1.20792e-13
14.4, -8.34888e-14
14.401, -8.17124e-14
14.402, -8.52651e-14
14.403, -8.34888e-14
14.404, -8.17124e-14
14.405, -8.52651e-14
14.406, -8.34888e-14
14.407, -8.17124e-14
14.408, -8.52651e-14
14.409, -8.34888e-14
14.41, -8.17124e-14
14.411, 3.25073e-13
14.412, 1.20792e-13
14.413, 1.20792e-13
14.414, 1.20792e-13
14.415, 1.20792e-13
14.416, 1.20792e-13
14.417, -8.34888e-14
14.418, -8.17124e-14
14.419, -8.52651e-14
14.42, -8.34888e-14
14.421, -8.17124e-14
14.422, -8.52651e-14
14.423, -8.34888e-14
14.424, -8.17124e-14
14.425, -8.52651e-14
14.426, -8.34888e-14
14.427, -8.17124e-14
14.428, -8.52651e-14
14.429, 3.2685e-13
14.43, 1.20792e-13
14.431, 1.20792e-13
14.432, 1.20792e-13
14.433, 1.20792e-13
14.434, 1.20792e-13
14.435, 1.20792e-13
14.436, -8.34888e-14
14.437, -8.17124e-14
14.438, -8.52651e-14
14.439, -8.34888e-14
14.44, -8.17124e-14
14.441, -8.52651e-14
14.442, -8.34888e-14
14.443, -8.17124e-14
14.444, -8.52651e-14
14.445, -8.34888e-14
14.446, -8.17124e-14
14.447, -8.52651e-14
14.448, 3.2685e-13
14.449, 1.20792e-13
14.45, 1.20792e-13
14.451, 1.20792e-13
14.452, 1.20792e-13
14.453, 1.20792e-13
14.454, -8.34888e-14
14.455, -8.17124e-14
14.456, -8.52651e-14
14.457, -8.34888e-14
14.458, -8.17124e-14
14.459, -8.52651e-14
14.46, -8.34888e-14
14.461, -8.17124e-14
14.462, -8.52651e-14
14.463, -8.34888e-14
14.464, -8.17124e-14
14.465, 3.25073e-13
14.466, 1.20792e-13
14.467, 1.20792e-13
14.468, 1.20792e-13
14.469, 1.20792e-13
14.47, 1.20792e-13
14.471, -8.34888e-14
14.472, -8.17124e-14
14.473, -8.52651e-14
14.474, -8.34888e-14
14.475, -8.17124e-14
14.476, -8.52651e-14
14.477, -8.34888e-14
14.478, -8.17124e-14
14.479, -8.52651e-14
14.48, -8.34888e-14
