sim_time, one_dynamixel_simulation/joint1?0/position
1.637, 0.00559058
1.638, 0.00559058
1.639, 0.00559058
1.64, 0.00559058
1.641, 0.00559058
1.642, 0.00559058
1.643, 0.00559058
1.644, 0.00559058
1.645, 0.00559058
1.646, 0.00559058
1.647, 0.00559058
1.648, 0.00559058
1.649, 0.00559058
1.65, 0.00559058
1.651, 0.00559058
1.652, 0.00559058
1.653, 0.00559058
1.654, 0.00559058
1.655, 0.00559058
1.656, 0.00559058
1.657, 0.00559058
1.658, 0.00559058
1.659, 0.00559058
1.66, 0.00559058
1.661, 0.00559058
1.662, 0.00559058
1.663, 0.00559058
1.664, 0.00559058
1.665, 0.00559058
1.666, 0.00559058
1.667, 0.00559058
1.668, 0.00559058
1.669, 0.00559058
1.67, 0.00559058
1.671, 0.00559058
1.672, 0.00559058
1.673, 0.00559058
1.674, 0.00559058
1.675, 0.00559058
1.676, 0.00559058
1.677, 0.00559058
1.678, 0.00559058
1.679, 0.00559058
1.68, 0.00559058
1.681, 0.00559058
1.682, 0.00559058
1.683, 0.00559058
1.684, 0.00559058
1.685, 0.00559058
1.686, 0.00559058
1.687, 0.00559058
1.688, 0.00559058
1.689, 0.00559058
1.69, 0.00559058
1.691, 0.00559058
1.692, 0.00559058
1.693, 0.00559058
1.694, 0.00559058
1.695, 0.00559058
1.696, 0.00559058
1.697, 0.00559058
1.698, 0.00559058
1.699, 0.00559058
1.7, 0.00559058
1.701, 0.00559058
1.702, 0.00559058
1.703, 0.00559058
1.704, 0.00559058
1.705, 0.00559058
1.706, 0.00559058
1.707, 0.00559058
1.708, 0.00559058
1.709, 0.00559058
1.71, 0.00559058
1.711, 0.00559058
1.712, 0.00559058
1.713, 0.00559058
1.714, 0.00559058
1.715, 0.00559058
1.716, 0.00559058
1.717, 0.00559058
1.718, 0.00559058
1.719, 0.00559058
1.72, 0.00559058
1.721, 0.00559058
1.722, 0.00559058
1.723, 0.00559058
1.724, 0.00559058
1.725, 0.00559058
1.726, 0.00559058
1.727, 0.00559058
1.728, 0.00559058
1.729, 0.00559058
1.73, 0.00559058
1.731, 0.00559058
1.732, 0.00559058
1.733, 0.00559058
1.734, 0.00559058
1.735, 0.00559058
1.736, 0.00559058
1.737, 0.00559058
1.738, 0.00559058
1.739, 0.00559058
1.74, 0.00559058
1.741, 0.00559058
1.742, 0.00559058
1.743, 0.00559058
1.744, 0.00559058
1.745, 0.00559058
1.746, 0.00559058
1.747, 0.00559058
1.748, 0.00559058
1.749, 0.00559058
1.75, 0.00559058
1.751, 0.00559058
1.752, 0.00559058
1.753, 0.00559058
1.754, 0.00559058
1.755, 0.00559058
1.756, 0.00559058
1.757, 0.00559058
1.758, 0.00559058
1.759, 0.00559058
1.76, 0.00559058
1.761, 0.00559058
1.762, 0.00559058
1.763, 0.00559058
1.764, 0.00559058
1.765, 0.00559058
1.766, 0.00559058
1.767, 0.00559058
1.768, 0.00559058
1.769, 0.00559058
1.77, 0.00559058
1.771, 0.00559058
1.772, 0.00559058
1.773, 0.00559058
1.774, 0.00559058
1.775, 0.00559058
1.776, 0.00559058
1.777, 0.00559058
1.778, 0.00559058
1.779, 0.00559058
1.78, 0.00559058
1.781, 0.00559058
1.782, 0.00559058
1.783, 0.00559058
1.784, 0.00559058
1.785, 0.00559058
1.786, 0.00559058
1.787, 0.00559058
1.788, 0.00559058
1.789, 0.00559058
1.79, 0.00559058
1.791, 0.00559058
1.792, 0.00559058
1.793, 0.00559058
1.794, 0.00559058
1.795, 0.00559058
1.796, 0.00559058
1.797, 0.00559058
1.798, 0.00559058
1.799, 0.00559058
1.8, 0.00559058
1.801, 0.00559058
1.802, 0.00559058
1.803, 0.00559058
1.804, 0.00559058
1.805, 0.00559058
1.806, 0.00559058
1.807, 0.00559058
1.808, 0.00559058
1.809, 0.00559058
1.81, 0.00559058
1.811, 0.00559058
1.812, 0.00559058
1.813, 0.00559058
1.814, 0.00559058
1.815, 0.00559058
1.816, 0.00559058
1.817, 0.00559058
1.818, 0.00559058
1.819, 0.00559058
1.82, 0.00559058
1.821, 0.00559058
1.822, 0.00559058
1.823, 0.00559058
1.824, 0.00559058
1.825, 0.00559058
1.826, 0.00559058
1.827, 0.00559058
1.828, 0.00559058
1.829, 0.00559058
1.83, 0.00559058
1.831, 0.00559058
1.832, 0.00559058
1.833, 0.00559058
1.834, 0.00559058
1.835, 0.00559058
1.836, 0.00559058
1.837, 0.00559058
1.838, 0.00559058
1.839, 0.00559058
1.84, 0.00559058
1.841, 0.00559058
1.842, 0.00559058
1.843, 0.00559058
1.844, 0.00559058
1.845, 0.00559058
1.846, 0.00559058
1.847, 0.00559058
1.848, 0.00559058
1.849, 0.00559058
1.85, 0.00559058
1.851, 0.00559058
1.852, 0.00559058
1.853, 0.00559058
1.854, 0.00559058
1.855, 0.00559058
1.856, 0.00559058
1.857, 0.00559058
1.858, 0.00559058
1.859, 0.00559058
1.86, 0.00559058
1.861, 0.00559058
1.862, 0.00559058
1.863, 0.00559058
1.864, 0.00559058
1.865, 0.00559058
1.866, 0.00559058
1.867, 0.00559058
1.868, 0.00559058
1.869, 0.00559058
1.87, 0.00559058
1.871, 0.00559058
1.872, 0.00559058
1.873, 0.00559058
1.874, 0.00559058
1.875, 0.00559058
