sim_time, one_dynamixel_simulation/joint1?0/position
1.703, 0.00661392
1.704, 0.00661392
1.705, 0.00661392
1.706, 0.00661392
1.707, 0.00661392
1.708, 0.00661392
1.709, 0.00661392
1.71, 0.00661392
1.711, 0.00661392
1.712, 0.00661392
1.713, 0.00661392
1.714, 0.00661392
1.715, 0.00661392
1.716, 0.00661392
1.717, 0.00661392
1.718, 0.00661392
1.719, 0.00661392
1.72, 0.00661392
1.721, 0.00661392
1.722, 0.00661392
1.723, 0.00661392
1.724, 0.00661392
1.725, 0.00661392
1.726, 0.00661392
1.727, 0.00661392
1.728, 0.00661392
1.729, 0.00661392
1.73, 0.00661392
1.731, 0.00661392
1.732, 0.00661392
1.733, 0.00661392
1.734, 0.00661392
1.735, 0.00661392
1.736, 0.00661392
1.737, 0.00661392
1.738, 0.00661392
1.739, 0.00661392
1.74, 0.00661392
1.741, 0.00661392
1.742, 0.00661392
1.743, 0.00661392
1.744, 0.00661392
1.745, 0.00661392
1.746, 0.00661392
1.747, 0.00661392
1.748, 0.00661392
1.749, 0.00661392
1.75, 0.00661392
1.751, 0.00661392
1.752, 0.00661392
1.753, 0.00661392
1.754, 0.00661392
1.755, 0.00661392
1.756, 0.00661392
1.757, 0.00661392
1.758, 0.00661392
1.759, 0.00661392
1.76, 0.00661392
1.761, 0.00661392
1.762, 0.00661392
1.763, 0.00661392
1.764, 0.00661392
1.765, 0.00661392
1.766, 0.00661392
1.767, 0.00661392
1.768, 0.00661392
1.769, 0.00661392
1.77, 0.00661392
1.771, 0.00661392
1.772, 0.00661392
1.773, 0.00661392
1.774, 0.00661392
1.775, 0.00661392
1.776, 0.00661392
1.777, 0.00661392
1.778, 0.00661392
1.779, 0.00661392
1.78, 0.00661392
1.781, 0.00661392
1.782, 0.00661392
1.783, 0.00661392
1.784, 0.00661392
1.785, 0.00661392
1.786, 0.00661392
1.787, 0.00661392
1.788, 0.00661392
1.789, 0.00661392
1.79, 0.00661392
1.791, 0.00661392
1.792, 0.00661392
1.793, 0.00661392
1.794, 0.00661392
1.795, 0.00661392
1.796, 0.00661392
1.797, 0.00661392
1.798, 0.00661392
1.799, 0.00661392
1.8, 0.00661392
1.801, 0.00661392
1.802, 0.00661392
1.803, 0.00661392
1.804, 0.00661392
1.805, 0.00661392
1.806, 0.00661392
1.807, 0.00661392
1.808, 0.00661392
1.809, 0.00661392
1.81, 0.00661392
1.811, 0.00661392
1.812, 0.00661392
1.813, 0.00661392
1.814, 0.00661392
1.815, 0.00661392
1.816, 0.00661392
1.817, 0.00661392
1.818, 0.00661392
1.819, 0.00661392
1.82, 0.00661392
1.821, 0.00661392
1.822, 0.00661392
1.823, 0.00661392
1.824, 0.00661392
1.825, 0.00661392
1.826, 0.00661392
1.827, 0.00661392
1.828, 0.00661392
1.829, 0.00661392
1.83, 0.00661392
1.831, 0.00661392
1.832, 0.00661392
1.833, 0.00661392
1.834, 0.00661392
1.835, 0.00661392
1.836, 0.00661392
1.837, 0.00661392
1.838, 0.00661392
1.839, 0.00661392
1.84, 0.00661392
1.841, 0.00661392
1.842, 0.00661392
1.843, 0.00661392
1.844, 0.00661392
1.845, 0.00661392
1.846, 0.00661392
1.847, 0.00661392
1.848, 0.00661392
1.849, 0.00661392
1.85, 0.00661392
1.851, 0.00661392
1.852, 0.00661392
1.853, 0.00661392
1.854, 0.00661392
1.855, 0.00661392
1.856, 0.00661392
1.857, 0.00661392
1.858, 0.00661392
1.859, 0.00661392
1.86, 0.00661392
1.861, 0.00661392
1.862, 0.00661392
1.863, 0.00661392
1.864, 0.00661392
1.865, 0.00661392
1.866, 0.00661392
1.867, 0.00661392
1.868, 0.00661392
1.869, 0.00661392
1.87, 0.00661392
1.871, 0.00661392
1.872, 0.00661392
1.873, 0.00661392
1.874, 0.00661392
1.875, 0.00661392
1.876, 0.00661392
1.877, 0.00661392
1.878, 0.00661392
1.879, 0.00661392
1.88, 0.00661392
1.881, 0.00661392
1.882, 0.00661392
1.883, 0.00661392
1.884, 0.00661392
1.885, 0.00661392
1.886, 0.00661392
1.887, 0.00661392
1.888, 0.00661392
1.889, 0.00661392
1.89, 0.00661392
1.891, 0.00661392
1.892, 0.00661392
1.893, 0.00661392
1.894, 0.00661392
1.895, 0.00661392
1.896, 0.00661392
1.897, 0.00661392
1.898, 0.00661392
1.899, 0.00661392
1.9, 0.00661392
1.901, 0.00661392
1.902, 0.00661392
1.903, 0.00661392
1.904, 0.00661392
1.905, 0.00661392
1.906, 0.00661392
1.907, 0.00661392
1.908, 0.00661392
1.909, 0.00661392
1.91, 0.00661392
1.911, 0.00661392
1.912, 0.00661392
1.913, 0.00661392
1.914, 0.00661392
1.915, 0.00661392
1.916, 0.00661392
1.917, 0.00661392
1.918, 0.00661392
1.919, 0.00661392
1.92, 0.00661392
1.921, 0.00661392
1.922, 0.00661392
1.923, 0.00661392
1.924, 0.00661392
1.925, 0.00661392
1.926, 0.00661392
1.927, 0.00661392
1.928, 0.00661392
1.929, 0.00661392
1.93, 0.00661392
1.931, 0.00661392
1.932, 0.00661392
1.933, 0.00661392
1.934, 0.00661392
1.935, 0.00661392
1.936, 0.00661392
1.937, 0.00661392
1.938, 0.00661392
1.939, 0.00661392
1.94, 0.00661392
1.941, 0.00661392
1.942, 0.00661392
1.943, 0.00661392
1.944, 0.00661392
1.945, 0.00661392
1.946, 0.00661392
1.947, 0.00661392
1.948, 0.00661392
1.949, 0.00661392
1.95, 0.00661392
1.951, 0.00661392
1.952, 0.00661392
1.953, 0.00661392
1.954, 0.00661392
1.955, 0.00661392
1.956, 0.00661392
1.957, 0.00661392
1.958, 0.00661392
1.959, 0.00661392
1.96, 0.00661392
1.961, 0.00661392
1.962, 0.00661392
1.963, 0.00661392
1.964, 0.00661392
1.965, 0.00661392
1.966, 0.00661392
1.967, 0.00661392
1.968, 0.00661392
1.969, 0.00661392
1.97, 0.00661392
1.971, 0.00661392
1.972, 0.00661392
1.973, 0.00661392
1.974, 0.00661392
1.975, 0.00661392
1.976, 0.00661392
1.977, 0.00661392
1.978, 0.00661392
1.979, 0.00661392
1.98, 0.00661392
1.981, 0.00661392
1.982, 0.00661392
1.983, 0.00661392
1.984, 0.00661392
1.985, 0.00661392
1.986, 0.00661392
1.987, 0.00661392
1.988, 0.00661392
1.989, 0.00661392
1.99, 0.00661392
1.991, 0.00661392
1.992, 0.00661392
1.993, 0.00661392
1.994, 0.00661392
1.995, 0.00661392
1.996, 0.00661392
1.997, 0.00661392
1.998, 0.00661392
1.999, 0.00661392
2, 0.00661392
2.001, 0.00661392
2.002, 0.00661392
2.003, 0.00661392
2.004, 0.00661392
2.005, 0.00661392
2.006, 0.00661392
2.007, 0.00661392
2.008, 0.00661392
2.009, 0.00661392
2.01, 0.00661392
2.011, 0.00661392
2.012, 0.00661392
2.013, 0.00661392
2.014, 0.00661392
2.015, 0.00661392
2.016, 0.00661392
2.017, 0.00661392
2.018, 0.00661392
2.019, 0.00661392
2.02, 0.00661392
2.021, 0.00661392
2.022, 0.00661392
2.023, 0.00661392
2.024, 0.00661392
2.025, 0.00661392
2.026, 0.00661392
2.027, 0.00661392
2.028, 0.00661392
2.029, 0.00661392
2.03, 0.00661392
2.031, 0.00661392
2.032, 0.00661392
2.033, 0.00661392
2.034, 0.00661392
2.035, 0.00661392
2.036, 0.00661392
2.037, 0.00661392
2.038, 0.00661392
2.039, 0.00661392
2.04, 0.00661392
2.041, 0.00661392
2.042, 0.00661392
2.043, 0.00661392
2.044, 0.00661392
2.045, 0.00661392
2.046, 0.00661392
2.047, 0.00661392
2.048, 0.00661392
2.049, 0.00661392
2.05, 0.00661392
2.051, 0.00661392
2.052, 0.00661392
2.053, 0.00661392
2.054, 0.00661392
2.055, 0.00661392
2.056, 0.00661392
2.057, 0.00661392
2.058, 0.00661392
2.059, 0.00661392
2.06, 0.00661392
2.061, 0.00661392
2.062, 0.00661392
2.063, 0.00661392
2.064, 0.00661392
2.065, 0.00661392
2.066, 0.00661392
2.067, 0.00661392
2.068, 0.00661392
2.069, 0.00661392
2.07, 0.00661392
2.071, 0.00661392
2.072, 0.00661392
2.073, 0.00661392
2.074, 0.00661392
2.075, 0.00661392
2.076, 0.00661392
2.077, 0.00661392
2.078, 0.00661392
2.079, 0.00661392
2.08, 0.00661392
2.081, 0.00661392
2.082, 0.00661392
2.083, 0.00661392
2.084, 0.00661392
2.085, 0.00661392
2.086, 0.00661392
2.087, 0.00661392
2.088, 0.00661392
2.089, 0.00661392
2.09, 0.00661392
2.091, 0.00661392
2.092, 0.00661392
2.093, 0.00661392
2.094, 0.00661392
2.095, 0.00661392
2.096, 0.00661392
2.097, 0.00661392
2.098, 0.00661392
2.099, 0.00661392
2.1, 0.00661392
2.101, 0.00661392
2.102, 0.00661392
2.103, 0.00661392
2.104, 0.00661392
2.105, 0.00661392
2.106, 0.00661392
2.107, 0.00661392
2.108, 0.00661392
2.109, 0.00661392
2.11, 0.00661392
2.111, 0.00661392
2.112, 0.00661392
2.113, 0.00661392
2.114, 0.00661392
2.115, 0.00661392
2.116, 0.00661392
2.117, 0.00661392
2.118, 0.00661392
2.119, 0.00661392
2.12, 0.00661392
2.121, 0.00661392
2.122, 0.00661392
2.123, 0.00661392
2.124, 0.00661392
2.125, 0.00661392
2.126, 0.00661392
2.127, 0.00661392
2.128, 0.00661392
2.129, 0.00661392
2.13, 0.00661392
2.131, 0.00661392
2.132, 0.00661392
2.133, 0.00661392
2.134, 0.00661392
2.135, 0.00661392
2.136, 0.00661392
2.137, 0.00661392
2.138, 0.00661392
2.139, 0.00661392
2.14, 0.00661392
2.141, 0.00661392
2.142, 0.00661392
2.143, 0.00661392
2.144, 0.00661392
2.145, 0.00661392
2.146, 0.00661392
2.147, 0.00661392
2.148, 0.00661392
2.149, 0.00661392
2.15, 0.00661392
2.151, 0.00661392
2.152, 0.00661392
2.153, 0.00661392
2.154, 0.00661392
2.155, 0.00661392
2.156, 0.00661392
2.157, 0.00661392
2.158, 0.00661392
2.159, 0.00661392
2.16, 0.00661392
2.161, 0.00661392
2.162, 0.00661392
2.163, 0.00661392
2.164, 0.00661392
2.165, 0.00661392
2.166, 0.00661392
2.167, 0.00661392
2.168, 0.00661392
2.169, 0.00661392
2.17, 0.00661392
2.171, 0.00661392
2.172, 0.00661392
2.173, 0.00661392
2.174, 0.00661392
2.175, 0.00661392
2.176, 0.00661392
2.177, 0.00661392
2.178, 0.00661392
2.179, 0.00661392
2.18, 0.00661392
2.181, 0.00661392
2.182, 0.00661392
2.183, 0.00661392
2.184, 0.00661392
2.185, 0.00661392
2.186, 0.00661392
2.187, 0.00661392
2.188, 0.00661392
2.189, 0.00661392
2.19, 0.00661392
2.191, 0.00661392
2.192, 0.00661392
2.193, 0.00661392
2.194, 0.00661392
2.195, 0.00661392
2.196, 0.00661392
2.197, 0.00661392
2.198, 0.00661392
2.199, 0.00661392
2.2, 0.00661392
2.201, 0.00661392
2.202, 0.00661392
2.203, 0.00661392
2.204, 0.00661392
2.205, 0.00661392
2.206, 0.00661392
2.207, 0.00661392
2.208, 0.00661392
2.209, 0.00661392
2.21, 0.00661392
2.211, 0.00661392
2.212, 0.00661392
2.213, 0.00661392
2.214, 0.00661392
2.215, 0.00661392
2.216, 0.00661392
2.217, 0.00661392
2.218, 0.00661392
2.219, 0.00661392
2.22, 0.00661392
2.221, 0.00661392
2.222, 0.00661392
2.223, 0.00661392
2.224, 0.00661392
2.225, 0.00661392
2.226, 0.00661392
2.227, 0.00661392
2.228, 0.00661392
2.229, 0.00661392
2.23, 0.00661392
2.231, 0.00661392
2.232, 0.00661392
2.233, 0.00661392
2.234, 0.00661392
2.235, 0.00661392
2.236, 0.00661392
2.237, 0.00661392
2.238, 0.00661392
2.239, 0.00661392
2.24, 0.00661392
2.241, 0.00661392
2.242, 0.00661392
2.243, 0.00661392
2.244, 0.00661392
2.245, 0.00661392
2.246, 0.00661392
2.247, 0.00661392
2.248, 0.00661392
2.249, 0.00661392
2.25, 0.00661392
2.251, 0.00661392
2.252, 0.00661392
2.253, 0.00661392
2.254, 0.00661392
2.255, 0.00661392
2.256, 0.00661392
2.257, 0.00661392
2.258, 0.00661392
2.259, 0.00661392
2.26, 0.00661392
2.261, 0.00661392
2.262, 0.00661392
2.263, 0.00661392
2.264, 0.00661392
2.265, 0.00661392
2.266, 0.00661392
2.267, 0.00661392
2.268, 0.00661392
2.269, 0.00661392
2.27, 0.00661392
2.271, 0.00661392
2.272, 0.00661392
2.273, 0.00661392
2.274, 0.00661392
2.275, 0.00661392
2.276, 0.00661392
2.277, 0.00661392
2.278, 0.00661392
2.279, 0.00661392
2.28, 0.00661392
2.281, 0.00661392
2.282, 0.00661392
2.283, 0.00661392
2.284, 0.00661392
2.285, 0.00661392
2.286, 0.00661392
2.287, 0.00661392
2.288, 0.00661392
2.289, 0.00661392
2.29, 0.00661392
2.291, 0.00661392
2.292, 0.00661392
2.293, 0.00661392
2.294, 0.00661392
2.295, 0.00661392
2.296, 0.00661392
2.297, 0.00661392
2.298, 0.00661392
2.299, 0.00661392
2.3, 0.00661392
2.301, 0.00661392
2.302, 0.00661392
2.303, 0.00661392
2.304, 0.00661392
2.305, 0.00661392
2.306, 0.00661392
2.307, 0.00661392
2.308, 0.00661392
2.309, 0.00661392
2.31, 0.00661392
2.311, 0.00661392
2.312, 0.00661392
2.313, 0.00661392
2.314, 0.00661392
2.315, 0.00661392
2.316, 0.00661392
2.317, 0.00661392
2.318, 0.00661392
2.319, 0.00661392
2.32, 0.00661392
2.321, 0.00661392
2.322, 0.00661392
2.323, 0.00661392
2.324, 0.00661392
2.325, 0.00661392
2.326, 0.00661392
2.327, 0.00661392
2.328, 0.00661392
2.329, 0.00661392
2.33, 0.00661392
2.331, 0.00661392
2.332, 0.00661392
2.333, 0.00661392
2.334, 0.00661392
2.335, 0.00661392
2.336, 0.00661392
2.337, 0.00661392
2.338, 0.00661392
2.339, 0.00661392
2.34, 0.00661392
2.341, 0.00661392
2.342, 0.00661392
2.343, 0.00661392
2.344, 0.00661392
2.345, 0.00661392
2.346, 0.00661392
2.347, 0.00661392
2.348, 0.00661392
2.349, 0.00661392
2.35, 0.00661392
2.351, 0.00661392
2.352, 0.00661392
2.353, 0.00661392
2.354, 0.00661392
2.355, 0.00661392
2.356, 0.00661392
2.357, 0.00661392
2.358, 0.00661392
2.359, 0.00661392
2.36, 0.00661392
2.361, 0.00661392
2.362, 0.00661392
2.363, 0.00661392
2.364, 0.00661392
2.365, 0.00661392
2.366, 0.00661392
2.367, 0.00661392
2.368, 0.00661392
2.369, 0.00661392
2.37, 0.00661392
2.371, 0.00661392
2.372, 0.00661392
2.373, 0.00661392
2.374, 0.00661392
2.375, 0.00661392
2.376, 0.00661392
2.377, 0.00661392
2.378, 0.00661392
2.379, 0.00661392
2.38, 0.00661392
2.381, 0.00661392
2.382, 0.00661392
2.383, 0.00661392
2.384, 0.00661392
2.385, 0.00661392
2.386, 0.00661392
2.387, 0.00661392
2.388, 0.00661392
2.389, 0.00661392
2.39, 0.00661392
2.391, 0.00661392
2.392, 0.00661392
2.393, 0.00661392
2.394, 0.00661392
2.395, 0.00661392
2.396, 0.00661392
2.397, 0.00661392
2.398, 0.00661392
2.399, 0.00661392
2.4, 0.00661392
2.401, 0.00661392
2.402, 0.00661392
2.403, 0.00661392
2.404, 0.00661392
2.405, 0.00661392
2.406, 0.00661392
2.407, 0.00661392
2.408, 0.00661392
2.409, 0.00661392
2.41, 0.00661392
2.411, 0.00661392
